canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration,era
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, BWV 848",train,2013,midi/baroque/BAR_101_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_101_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,208.54,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I",train,2008,midi/baroque/BAR_102_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_102_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,180.02,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I",train,2008,midi/baroque/BAR_103_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_103_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,195.69,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I, BWV 848",train,2015,midi/baroque/BAR_104_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_104_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,217.73,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I, BWV 848",train,2013,midi/baroque/BAR_105_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_105_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,211.06,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I, BWV 848",train,2017,midi/baroque/BAR_106_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_106_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,194.05,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, Book I, BWV 849",train,2018,midi/baroque/BAR_107_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_107_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,454.25,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, WTC I",train,2008,midi/baroque/BAR_108_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_108_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,322.88,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, WTC I, BWV 849",train,2017,midi/baroque/BAR_109_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_109_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,439.37,Baroque
Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, WTC II",train,2008,midi/baroque/BAR_110_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.midi,audio/baroque/BAR_110_Johann_Sebastian_Bach_Prelude_and_Fugue_in_C-sh.wav,381.54,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Major, Book II",validation,2018,midi/baroque/BAR_111_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.midi,audio/baroque/BAR_111_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.wav,313.29,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC I, BWV 850",train,2011,midi/baroque/BAR_112_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.midi,audio/baroque/BAR_112_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.wav,174.84,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC I, BWV 850",test,2017,midi/baroque/BAR_113_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.midi,audio/baroque/BAR_113_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.wav,208.62,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",train,2015,midi/baroque/BAR_114_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.midi,audio/baroque/BAR_114_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.wav,373.19,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",train,2013,midi/baroque/BAR_115_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.midi,audio/baroque/BAR_115_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.wav,352.83,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",train,2011,midi/baroque/BAR_116_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.midi,audio/baroque/BAR_116_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.wav,153.46,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",train,2011,midi/baroque/BAR_117_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.midi,audio/baroque/BAR_117_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Ma.wav,171.83,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Minor, Book II",train,2004,midi/baroque/BAR_118_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.midi,audio/baroque/BAR_118_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.wav,203.72,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC I, BWV 851",validation,2011,midi/baroque/BAR_119_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.midi,audio/baroque/BAR_119_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.wav,220.76,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC II,  BWV 875",train,2011,midi/baroque/BAR_120_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.midi,audio/baroque/BAR_120_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.wav,228.76,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC II, BWV 875",train,2013,midi/baroque/BAR_121_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.midi,audio/baroque/BAR_121_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.wav,213.62,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC II, BWV 875",train,2017,midi/baroque/BAR_122_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.midi,audio/baroque/BAR_122_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_Mi.wav,208.59,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D major, WTC I",train,2008,midi/baroque/BAR_123_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_ma.midi,audio/baroque/BAR_123_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D_ma.wav,230.45,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D-flat Major, WTC I, BWV 848",train,2011,midi/baroque/BAR_124_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D-fl.midi,audio/baroque/BAR_124_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D-fl.wav,200.21,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D-flat Major, WTC I, BWV 848",train,2017,midi/baroque/BAR_125_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D-fl.midi,audio/baroque/BAR_125_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D-fl.wav,229.83,Baroque
Johann Sebastian Bach,"Prelude and Fugue in D-sharp Minor, WTC II, BWV 877",train,2013,midi/baroque/BAR_126_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D-sh.midi,audio/baroque/BAR_126_Johann_Sebastian_Bach_Prelude_and_Fugue_in_D-sh.wav,388.63,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",test,2013,midi/baroque/BAR_127_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.midi,audio/baroque/BAR_127_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.wav,157.07,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",train,2013,midi/baroque/BAR_128_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.midi,audio/baroque/BAR_128_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.wav,141.2,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",train,2011,midi/baroque/BAR_129_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.midi,audio/baroque/BAR_129_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.wav,144.94,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",train,2017,midi/baroque/BAR_130_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.midi,audio/baroque/BAR_130_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.wav,151.02,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",validation,2017,midi/baroque/BAR_131_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.midi,audio/baroque/BAR_131_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.wav,150.83,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854  ",train,2015,midi/baroque/BAR_132_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.midi,audio/baroque/BAR_132_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Ma.wav,159.49,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E Minor WTC I, BWV 855",train,2015,midi/baroque/BAR_133_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Mi.midi,audio/baroque/BAR_133_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E_Mi.wav,201.87,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC I",train,2008,midi/baroque/BAR_134_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_134_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,342.3,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",train,2011,midi/baroque/BAR_135_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_135_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,226.34,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",train,2017,midi/baroque/BAR_136_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_136_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,246.29,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor WTC I, BWV 853",train,2017,midi/baroque/BAR_137_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_137_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,511.42,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",train,2015,midi/baroque/BAR_138_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_138_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,545.82,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",train,2017,midi/baroque/BAR_139_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_139_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,513.91,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",train,2017,midi/baroque/BAR_140_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_140_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,524.59,Baroque
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",test,2017,midi/baroque/BAR_141_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.midi,audio/baroque/BAR_141_Johann_Sebastian_Bach_Prelude_and_Fugue_in_E-fl.wav,483.49,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC I, BWV 856",validation,2015,midi/baroque/BAR_142_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Ma.midi,audio/baroque/BAR_142_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Ma.wav,127.64,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II",test,2008,midi/baroque/BAR_143_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Ma.midi,audio/baroque/BAR_143_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Ma.wav,269.76,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II, BWV 880",train,2017,midi/baroque/BAR_144_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Ma.midi,audio/baroque/BAR_144_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Ma.wav,302.41,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I",train,2008,midi/baroque/BAR_145_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.midi,audio/baroque/BAR_145_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.wav,336.69,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2015,midi/baroque/BAR_146_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.midi,audio/baroque/BAR_146_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.wav,312.71,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2015,midi/baroque/BAR_147_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.midi,audio/baroque/BAR_147_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.wav,355.03,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2011,midi/baroque/BAR_148_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.midi,audio/baroque/BAR_148_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.wav,113.86,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2011,midi/baroque/BAR_149_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.midi,audio/baroque/BAR_149_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.wav,192.89,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2017,midi/baroque/BAR_150_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.midi,audio/baroque/BAR_150_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.wav,331.6,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",validation,2017,midi/baroque/BAR_151_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.midi,audio/baroque/BAR_151_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F_Mi.wav,348.26,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Major, WTC I, BWV 858",test,2011,midi/baroque/BAR_152_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.midi,audio/baroque/BAR_152_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.wav,219.03,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II",train,2008,midi/baroque/BAR_153_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.midi,audio/baroque/BAR_153_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.wav,437.08,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II , BWV 883",train,2015,midi/baroque/BAR_154_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.midi,audio/baroque/BAR_154_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.wav,348.58,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",train,2013,midi/baroque/BAR_155_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.midi,audio/baroque/BAR_155_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.wav,401.08,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",train,2017,midi/baroque/BAR_156_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.midi,audio/baroque/BAR_156_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.wav,385.83,Baroque
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",validation,2017,midi/baroque/BAR_157_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.midi,audio/baroque/BAR_157_Johann_Sebastian_Bach_Prelude_and_Fugue_in_F-sh.wav,449.36,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",train,2008,midi/baroque/BAR_158_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_158_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,218.72,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",train,2008,midi/baroque/BAR_159_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_159_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,220.11,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",train,2008,midi/baroque/BAR_160_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_160_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,214.03,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",validation,2008,midi/baroque/BAR_161_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_161_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,215.84,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",train,2015,midi/baroque/BAR_162_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_162_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,199.41,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",validation,2013,midi/baroque/BAR_163_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_163_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,220.69,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",test,2017,midi/baroque/BAR_164_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_164_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,223.31,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC II, BWV 884",train,2017,midi/baroque/BAR_165_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.midi,audio/baroque/BAR_165_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Ma.wav,137.29,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II",train,2008,midi/baroque/BAR_166_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.midi,audio/baroque/BAR_166_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.wav,349.72,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II,  BWV 885",train,2011,midi/baroque/BAR_167_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.midi,audio/baroque/BAR_167_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.wav,303.65,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II, BWV 885",train,2015,midi/baroque/BAR_168_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.midi,audio/baroque/BAR_168_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.wav,330.16,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II, BWV 885",test,2011,midi/baroque/BAR_169_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.midi,audio/baroque/BAR_169_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G_Mi.wav,45.17,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC I, BWV 863",train,2015,midi/baroque/BAR_170_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.midi,audio/baroque/BAR_170_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.wav,275.4,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC I, BWV 863",train,2013,midi/baroque/BAR_171_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.midi,audio/baroque/BAR_171_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.wav,269.32,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC I, BWV 863",train,2017,midi/baroque/BAR_172_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.midi,audio/baroque/BAR_172_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.wav,268.4,Baroque
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC II, BWV 887",train,2015,midi/baroque/BAR_173_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.midi,audio/baroque/BAR_173_Johann_Sebastian_Bach_Prelude_and_Fugue_in_G-sh.wav,472.3,Baroque
Johann Sebastian Bach,Prelude from English Suite No. 3 in G Major,train,2013,midi/baroque/BAR_174_Johann_Sebastian_Bach_Prelude_from_English_Suit.midi,audio/baroque/BAR_174_Johann_Sebastian_Bach_Prelude_from_English_Suit.wav,182.58,Baroque
Johann Sebastian Bach,"Prelude from English Suite No. 6 in D Minor, BWV 811",validation,2013,midi/baroque/BAR_175_Johann_Sebastian_Bach_Prelude_from_English_Suit.midi,audio/baroque/BAR_175_Johann_Sebastian_Bach_Prelude_from_English_Suit.wav,444.08,Baroque
Johann Sebastian Bach,"Prelude from the English Suite No. 1 in A Major, BWV 806",test,2011,midi/baroque/BAR_176_Johann_Sebastian_Bach_Prelude_from_the_English_.midi,audio/baroque/BAR_176_Johann_Sebastian_Bach_Prelude_from_the_English_.wav,246.54,Baroque
Johann Sebastian Bach,"Prelude from the English Suite No. 2 in A Minor, BWV 807",train,2011,midi/baroque/BAR_177_Johann_Sebastian_Bach_Prelude_from_the_English_.midi,audio/baroque/BAR_177_Johann_Sebastian_Bach_Prelude_from_the_English_.wav,156.93,Baroque
Johann Sebastian Bach,Prelude from the English Suite No. 6,train,2013,midi/baroque/BAR_178_Johann_Sebastian_Bach_Prelude_from_the_English_.midi,audio/baroque/BAR_178_Johann_Sebastian_Bach_Prelude_from_the_English_.wav,468.7,Baroque
Johann Sebastian Bach,"Prelude from the English Suite No. 6 in D Minor, BWV 811",train,2011,midi/baroque/BAR_179_Johann_Sebastian_Bach_Prelude_from_the_English_.midi,audio/baroque/BAR_179_Johann_Sebastian_Bach_Prelude_from_the_English_.wav,460.57,Baroque
Johann Sebastian Bach,"Toccata from Partita No. 6 in E Minor, Missing Opening!!!!",test,2014,midi/baroque/BAR_180_Johann_Sebastian_Bach_Toccata_from_Partita_No_6.midi,audio/baroque/BAR_180_Johann_Sebastian_Bach_Toccata_from_Partita_No_6.wav,342.49,Baroque
Johann Sebastian Bach,"Toccata in C Minor, BWV 911",train,2018,midi/baroque/BAR_181_Johann_Sebastian_Bach_Toccata_in_C_Minor_BWV_91.midi,audio/baroque/BAR_181_Johann_Sebastian_Bach_Toccata_in_C_Minor_BWV_91.wav,621.09,Baroque
Johann Sebastian Bach,"Toccata in C Minor, BWV 911",train,2014,midi/baroque/BAR_182_Johann_Sebastian_Bach_Toccata_in_C_Minor_BWV_91.midi,audio/baroque/BAR_182_Johann_Sebastian_Bach_Toccata_in_C_Minor_BWV_91.wav,601.36,Baroque
Johann Sebastian Bach,"Toccata in E Minor, BWV 914",train,2008,midi/baroque/BAR_183_Johann_Sebastian_Bach_Toccata_in_E_Minor_BWV_91.midi,audio/baroque/BAR_183_Johann_Sebastian_Bach_Toccata_in_E_Minor_BWV_91.wav,419.62,Baroque
Johann Sebastian Bach,"Toccata in E Minor, BWV 914",train,2015,midi/baroque/BAR_184_Johann_Sebastian_Bach_Toccata_in_E_Minor_BWV_91.midi,audio/baroque/BAR_184_Johann_Sebastian_Bach_Toccata_in_E_Minor_BWV_91.wav,365.11,Baroque
Johann Sebastian Bach / Egon Petri,"""Sheep May Safely Graze""",train,2013,midi/baroque/BAR_185_Johann_Sebastian_Bach_Ego_Sheep_May_Safely_Graze.midi,audio/baroque/BAR_185_Johann_Sebastian_Bach_Ego_Sheep_May_Safely_Graze.wav,262.75,Baroque
Johann Sebastian Bach / Egon Petri,"Sheep May Safely Graze, from Bach's Birthday Cantata",train,2004,midi/baroque/BAR_186_Johann_Sebastian_Bach_Ego_Sheep_May_Safely_Graze_fr.midi,audio/baroque/BAR_186_Johann_Sebastian_Bach_Ego_Sheep_May_Safely_Graze_fr.wav,273.69,Baroque
Johann Sebastian Bach / Ferruccio Busoni,"""Wachet  auf, ruft uns die Stimme' BWV 645",train,2004,midi/baroque/BAR_187_Johann_Sebastian_Bach_Fer_Wachet_auf_ruft_uns_die_S.midi,audio/baroque/BAR_187_Johann_Sebastian_Bach_Fer_Wachet_auf_ruft_uns_die_S.wav,202.36,Baroque
Johann Sebastian Bach / Ferruccio Busoni,Chaconne BWV1004,train,2006,midi/baroque/BAR_188_Johann_Sebastian_Bach_Fer_Chaconne_BWV1004.midi,audio/baroque/BAR_188_Johann_Sebastian_Bach_Fer_Chaconne_BWV1004.wav,839.47,Baroque
Johann Sebastian Bach / Ferruccio Busoni,Chaconne in D Minor,train,2014,midi/baroque/BAR_189_Johann_Sebastian_Bach_Fer_Chaconne_in_D_Minor.midi,audio/baroque/BAR_189_Johann_Sebastian_Bach_Fer_Chaconne_in_D_Minor.wav,801.4,Baroque
Johann Sebastian Bach / Ferruccio Busoni,"Chaconne in D Minor, BWV 1004",train,2004,midi/baroque/BAR_190_Johann_Sebastian_Bach_Fer_Chaconne_in_D_Minor_BWV_1.midi,audio/baroque/BAR_190_Johann_Sebastian_Bach_Fer_Chaconne_in_D_Minor_BWV_1.wav,832.29,Baroque
Johann Sebastian Bach / Ferruccio Busoni,Toccata in DMin.,train,2006,midi/baroque/BAR_191_Johann_Sebastian_Bach_Fer_Toccata_in_DMin.midi,audio/baroque/BAR_191_Johann_Sebastian_Bach_Fer_Toccata_in_DMin.wav,530.9,Baroque
Johann Sebastian Bach / Franz Liszt,"Prelude and Fugue in A Minor, S.462/1",test,2011,midi/baroque/BAR_192_Johann_Sebastian_Bach_Fra_Prelude_and_Fugue_in_A_Mi.midi,audio/baroque/BAR_192_Johann_Sebastian_Bach_Fra_Prelude_and_Fugue_in_A_Mi.wav,183.71,Baroque
